Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"Statement - selenium.click(""id=username"")",Chrome 68.0.3440.106,,2018-09-19 20:49:56,2018-09-19 20:49:56,0.184s,PASSED
"Statement - selenium.type(""id=username"", ""raymantest898"")",Chrome 68.0.3440.106,,2018-09-19 20:49:56,2018-09-19 20:49:56,0.086s,PASSED
"Statement - selenium.type(""id=password"", ""Password1!"")",Chrome 68.0.3440.106,,2018-09-19 20:49:56,2018-09-19 20:49:56,0.092s,PASSED
"Statement - selenium.type(""id=confirmPassword"", ""Password1!"")",Chrome 68.0.3440.106,,2018-09-19 20:49:56,2018-09-19 20:49:56,0.092s,PASSED
"Statement - selenium.type(""id=joinCaptchaAnswer"", ""TEST"")",Chrome 68.0.3440.106,,2018-09-19 20:49:56,2018-09-19 20:49:56,0.104s,PASSED
"Statement - selenium.click(""id=next"")",Chrome 68.0.3440.106,,2018-09-19 20:49:56,2018-09-19 20:49:56,0.167s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-19 20:49:56,2018-09-19 20:50:06,10.035s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-19 20:50:06,2018-09-19 20:50:08,1.349s,PASSED
,,,,,,
Test Cases/AccCreateNonCoppaAccount/squirrelmail,Chrome 68.0.3440.106,,2018-09-19 20:50:10,2018-09-19 20:50:18,7.802s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-19 20:50:11,2018-09-19 20:50:14,3.095s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 68.0.3440.106,,2018-09-19 20:50:14,2018-09-19 20:50:14,0.035s,PASSED
"Statement - baseUrl = ""http://rntmailtest01/webmail/src/login.php""",Chrome 68.0.3440.106,,2018-09-19 20:50:14,2018-09-19 20:50:14,0.034s,PASSED
"Statement - selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Chrome 68.0.3440.106,,2018-09-19 20:50:14,2018-09-19 20:50:14,0.049s,PASSED
"Statement - selenium.open(""http://rntmailtest01/webmail/src/login.php"")",Chrome 68.0.3440.106,,2018-09-19 20:50:14,2018-09-19 20:50:14,0.134s,PASSED
"Statement - selenium.type(""name=login_username"", ""loadtest"")",Chrome 68.0.3440.106,,2018-09-19 20:50:14,2018-09-19 20:50:14,0.170s,PASSED
"Statement - selenium.click(""//center/table"")",Chrome 68.0.3440.106,,2018-09-19 20:50:14,2018-09-19 20:50:14,0.115s,PASSED
"Statement - selenium.click(""name=secretkey"")",Chrome 68.0.3440.106,,2018-09-19 20:50:14,2018-09-19 20:50:14,0.100s,PASSED
"Statement - selenium.type(""name=secretkey"", ""Wizz0Wizz"")",Chrome 68.0.3440.106,,2018-09-19 20:50:14,2018-09-19 20:50:14,0.086s,PASSED
"Statement - selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Password:'])[1]/following::input[4]"")",Chrome 68.0.3440.106,,2018-09-19 20:50:14,2018-09-19 20:50:15,0.875s,PASSED
"Statement - selenium.selectFrame(""index=1"")",Chrome 68.0.3440.106,,2018-09-19 20:50:15,2018-09-19 20:50:15,0.049s,PASSED
"Statement - selenium.click(""link=Wizards Account Verification"")",Chrome 68.0.3440.106,,2018-09-19 20:50:15,2018-09-19 20:50:15,0.133s,PASSED
switchToWindowTitle,Chrome 68.0.3440.106,,2018-09-19 20:50:15,2018-09-19 20:50:15,0.072s,PASSED
click,Chrome 68.0.3440.106,,2018-09-19 20:50:15,2018-09-19 20:50:16,0.376s,PASSED
