Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Test Cases/AccCreateCoppaAccount/VerifyEscrowStatus,Chrome 70.0.3538.102,,2018-11-15 11:36:22,2018-11-15 11:36:42,20.177s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-15 11:36:23,2018-11-15 11:36:27,4.415s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 70.0.3538.102,,2018-11-15 11:36:27,2018-11-15 11:36:27,0.032s,PASSED
"Statement - baseUrl = ""https://r20-prime.wz.hasbro.com/search/Escrow""",Chrome 70.0.3538.102,,2018-11-15 11:36:27,2018-11-15 11:36:27,0.036s,PASSED
"Statement - selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Chrome 70.0.3538.102,,2018-11-15 11:36:27,2018-11-15 11:36:27,0.049s,PASSED
"Statement - selenium.open(""https://r20-prime.wz.hasbro.com/search/Escrow"")",Chrome 70.0.3538.102,,2018-11-15 11:36:27,2018-11-15 11:36:28,0.396s,PASSED
"Statement - selenium.click(""id=EscrowEmail"")",Chrome 70.0.3538.102,,2018-11-15 11:36:28,2018-11-15 11:36:28,0.167s,PASSED
"Statement - selenium.type(""id=EscrowEmail"", com.kms.katalon.core.testdata.TestDataFactory.findTestData(EscrowInputData).getValue(2, 1))",Chrome 70.0.3538.102,,2018-11-15 11:36:28,2018-11-15 11:36:28,0.131s,PASSED
"Statement - selenium.click(""id=Escrowsubmit"")",Chrome 70.0.3538.102,,2018-11-15 11:36:28,2018-11-15 11:36:28,0.117s,PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-15 11:36:28,2018-11-15 11:36:29,0.621s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-15 11:36:29,2018-11-15 11:36:29,0.081s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-15 11:36:29,2018-11-15 11:36:39,10.031s,PASSED
closeBrowser,Chrome 70.0.3538.102,,2018-11-15 11:36:39,2018-11-15 11:36:40,1.433s,PASSED
,,,,,,
Test Cases/AccLoginValidLoginValidPwd/AccLoginValidLoginValidPwd,Chrome 70.0.3538.102,,2018-11-15 11:36:42,2018-11-15 11:37:17,34.623s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-15 11:36:43,2018-11-15 11:36:46,3.197s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-15 11:36:46,2018-11-15 11:36:49,2.533s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-15 11:36:49,2018-11-15 11:36:50,1.158s,PASSED
click,Chrome 70.0.3538.102,,2018-11-15 11:36:50,2018-11-15 11:36:51,0.929s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-15 11:36:51,2018-11-15 11:36:59,8.037s,PASSED
waitForPageLoad,Chrome 70.0.3538.102,,2018-11-15 11:36:59,2018-11-15 11:36:59,0.037s,PASSED
switchToFrame,Chrome 70.0.3538.102,,2018-11-15 11:36:59,2018-11-15 11:36:59,0.083s,PASSED
switchToWindowIndex,Chrome 70.0.3538.102,,2018-11-15 11:36:59,2018-11-15 11:37:00,1.088s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-15 11:37:00,2018-11-15 11:37:00,0.203s,PASSED
setEncryptedText,Chrome 70.0.3538.102,,2018-11-15 11:37:00,2018-11-15 11:37:00,0.201s,PASSED
focus,Chrome 70.0.3538.102,,2018-11-15 11:37:00,2018-11-15 11:37:00,0.169s,PASSED
click,Chrome 70.0.3538.102,,2018-11-15 11:37:00,2018-11-15 11:37:02,1.185s,PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-15 11:37:02,2018-11-15 11:37:03,1.526s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-15 11:37:03,2018-11-15 11:37:03,0.094s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-15 11:37:03,2018-11-15 11:37:13,10.032s,PASSED
closeBrowser,Chrome 70.0.3538.102,,2018-11-15 11:37:13,2018-11-15 11:37:15,1.351s,PASSED
,,,,,,
Test Cases/AccLogout/AccLogout,Chrome 70.0.3538.102,,2018-11-15 11:37:17,2018-11-15 11:37:47,30.172s,PASSED
openBrowser,Chrome 70.0.3538.102,,2018-11-15 11:37:17,2018-11-15 11:37:21,3.256s,PASSED
navigateToUrl,Chrome 70.0.3538.102,,2018-11-15 11:37:21,2018-11-15 11:37:22,0.918s,PASSED
maximizeWindow,Chrome 70.0.3538.102,,2018-11-15 11:37:22,2018-11-15 11:37:23,1.185s,PASSED
click,Chrome 70.0.3538.102,,2018-11-15 11:37:23,2018-11-15 11:37:23,0.343s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-15 11:37:23,2018-11-15 11:37:31,8.032s,PASSED
waitForPageLoad,Chrome 70.0.3538.102,,2018-11-15 11:37:31,2018-11-15 11:37:31,0.040s,PASSED
switchToFrame,Chrome 70.0.3538.102,,2018-11-15 11:37:31,2018-11-15 11:37:31,0.090s,PASSED
switchToWindowIndex,Chrome 70.0.3538.102,,2018-11-15 11:37:31,2018-11-15 11:37:32,1.063s,PASSED
setText,Chrome 70.0.3538.102,,2018-11-15 11:37:32,2018-11-15 11:37:33,0.188s,PASSED
setEncryptedText,Chrome 70.0.3538.102,,2018-11-15 11:37:33,2018-11-15 11:37:33,0.153s,PASSED
focus,Chrome 70.0.3538.102,,2018-11-15 11:37:33,2018-11-15 11:37:33,0.147s,PASSED
click,Chrome 70.0.3538.102,,2018-11-15 11:37:33,2018-11-15 11:37:34,1.028s,PASSED
verifyElementVisible,Chrome 70.0.3538.102,,2018-11-15 11:37:34,2018-11-15 11:37:35,1.257s,PASSED
verifyElementText,Chrome 70.0.3538.102,,2018-11-15 11:37:35,2018-11-15 11:37:35,0.074s,PASSED
click,Chrome 70.0.3538.102,,2018-11-15 11:37:35,2018-11-15 11:37:35,0.284s,PASSED
delay,Chrome 70.0.3538.102,,2018-11-15 11:37:35,2018-11-15 11:37:43,8.033s,PASSED
closeBrowser,Chrome 70.0.3538.102,,2018-11-15 11:37:43,2018-11-15 11:37:45,1.360s,PASSED
