Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
closeBrowser,Chrome 69.0.3497.100,,2018-09-22 10:04:19,2018-09-22 10:04:21,1.416s,PASSED
,,,,,,
Test Cases/AccCreateNonCoppaAccount/squirrelmailNonCoppaAccount,Chrome 69.0.3497.100,,2018-09-22 10:04:23,2018-09-22 10:04:32,8.514s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-09-22 10:04:23,2018-09-22 10:04:27,3.381s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.100,,2018-09-22 10:04:27,2018-09-22 10:04:27,0.033s,PASSED
"Statement - baseUrl = ""http://rntmailtest01/webmail/src/login.php""",Chrome 69.0.3497.100,,2018-09-22 10:04:27,2018-09-22 10:04:27,0.033s,PASSED
"Statement - selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Chrome 69.0.3497.100,,2018-09-22 10:04:27,2018-09-22 10:04:27,0.044s,PASSED
"Statement - selenium.open(""http://rntmailtest01/webmail/src/login.php"")",Chrome 69.0.3497.100,,2018-09-22 10:04:27,2018-09-22 10:04:27,0.102s,PASSED
"Statement - selenium.type(""name=login_username"", ""loadtest"")",Chrome 69.0.3497.100,,2018-09-22 10:04:27,2018-09-22 10:04:27,0.228s,PASSED
"Statement - selenium.click(""//center/table"")",Chrome 69.0.3497.100,,2018-09-22 10:04:27,2018-09-22 10:04:27,0.108s,PASSED
"Statement - selenium.click(""name=secretkey"")",Chrome 69.0.3497.100,,2018-09-22 10:04:27,2018-09-22 10:04:28,0.123s,PASSED
"Statement - selenium.type(""name=secretkey"", ""Wizz0Wizz"")",Chrome 69.0.3497.100,,2018-09-22 10:04:28,2018-09-22 10:04:28,0.105s,PASSED
"Statement - selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Password:'])[1]/following::input[4]"")",Chrome 69.0.3497.100,,2018-09-22 10:04:28,2018-09-22 10:04:28,0.811s,PASSED
"Statement - selenium.selectFrame(""index=1"")",Chrome 69.0.3497.100,,2018-09-22 10:04:28,2018-09-22 10:04:28,0.044s,PASSED
"Statement - selenium.click(""link=Wizards Account Verification"")",Chrome 69.0.3497.100,,2018-09-22 10:04:28,2018-09-22 10:04:29,0.149s,PASSED
switchToWindowTitle,Chrome 69.0.3497.100,,2018-09-22 10:04:29,2018-09-22 10:04:29,0.056s,PASSED
click,Chrome 69.0.3497.100,,2018-09-22 10:04:29,2018-09-22 10:04:29,0.817s,PASSED
,,,,,,
Test Cases/AccCreateCoppaAccount/AccCreateCoppaAccount,Chrome 69.0.3497.100,,2018-09-22 10:04:32,2018-09-22 10:05:30,58.803s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-09-22 10:04:32,2018-09-22 10:04:39,6.945s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-09-22 10:04:39,2018-09-22 10:04:40,1.204s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.100,,2018-09-22 10:04:40,2018-09-22 10:04:40,0.027s,PASSED
"Statement - baseUrl = ""https://webr12accounts.wizards.com/""",Chrome 69.0.3497.100,,2018-09-22 10:04:40,2018-09-22 10:04:40,0.029s,PASSED
"Statement - selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Chrome 69.0.3497.100,,2018-09-22 10:04:40,2018-09-22 10:04:40,0.062s,PASSED
"Statement - selenium.open(""https://webr12accounts.wizards.com/"")",Chrome 69.0.3497.100,,2018-09-22 10:04:40,2018-09-22 10:04:42,1.384s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-09-22 10:04:42,2018-09-22 10:04:42,0.058s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-22 10:04:42,2018-09-22 10:04:52,10.036s,PASSED
"Statement - selenium.click(""id=join"")",Chrome 69.0.3497.100,,2018-09-22 10:04:52,2018-09-22 10:04:52,0.192s,PASSED
switchToFrame,Chrome 69.0.3497.100,,2018-09-22 10:04:52,2018-09-22 10:04:52,0.081s,PASSED
switchToWindowIndex,Chrome 69.0.3497.100,,2018-09-22 10:04:52,2018-09-22 10:04:53,0.617s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-22 10:04:53,2018-09-22 10:05:01,8.032s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-09-22 10:05:01,2018-09-22 10:05:01,0.040s,PASSED
"Statement - selenium.type(""id=firstname"", ""sdss"")",Chrome 69.0.3497.100,,2018-09-22 10:05:01,2018-09-22 10:05:01,0.458s,PASSED
"Statement - selenium.type(""id=lastname"", ""test"")",Chrome 69.0.3497.100,,2018-09-22 10:05:01,2018-09-22 10:05:01,0.107s,PASSED
"Statement - selenium.click(""id=countryCode"")",Chrome 69.0.3497.100,,2018-09-22 10:05:01,2018-09-22 10:05:02,0.228s,PASSED
"Statement - selenium.select(""id=countryCode"", ""label=Austria"")",Chrome 69.0.3497.100,,2018-09-22 10:05:02,2018-09-22 10:05:02,0.161s,PASSED
"Statement - selenium.click(""id=countryCode"")",Chrome 69.0.3497.100,,2018-09-22 10:05:02,2018-09-22 10:05:02,0.171s,PASSED
"Statement - selenium.click(""id=dob_Year"")",Chrome 69.0.3497.100,,2018-09-22 10:05:02,2018-09-22 10:05:02,0.170s,PASSED
"Statement - selenium.select(""id=dob_Year"", ""label=2005"")",Chrome 69.0.3497.100,,2018-09-22 10:05:02,2018-09-22 10:05:02,0.142s,PASSED
"Statement - selenium.click(""id=dob_Year"")",Chrome 69.0.3497.100,,2018-09-22 10:05:02,2018-09-22 10:05:02,0.159s,PASSED
"Statement - selenium.click(""id=dob_Month"")",Chrome 69.0.3497.100,,2018-09-22 10:05:02,2018-09-22 10:05:03,0.168s,PASSED
"Statement - selenium.select(""id=dob_Month"", ""label=12"")",Chrome 69.0.3497.100,,2018-09-22 10:05:03,2018-09-22 10:05:03,0.151s,PASSED
"Statement - selenium.click(""id=dob_Month"")",Chrome 69.0.3497.100,,2018-09-22 10:05:03,2018-09-22 10:05:03,0.153s,PASSED
"Statement - selenium.click(""id=dob_Day"")",Chrome 69.0.3497.100,,2018-09-22 10:05:03,2018-09-22 10:05:03,0.150s,PASSED
"Statement - selenium.select(""id=dob_Day"", ""label=18"")",Chrome 69.0.3497.100,,2018-09-22 10:05:03,2018-09-22 10:05:03,0.121s,PASSED
"Statement - selenium.click(""id=dob_Day"")",Chrome 69.0.3497.100,,2018-09-22 10:05:03,2018-09-22 10:05:03,0.156s,PASSED
"Statement - selenium.click(""id=email"")",Chrome 69.0.3497.100,,2018-09-22 10:05:03,2018-09-22 10:05:03,0.136s,PASSED
"Statement - var3 = java.lang.String.valueOf(org.apache.commons.lang.RandomStringUtils.randomNumeric(5) + com.kms.katalon.core.testdata.TestDataFactory.findTestData(InputData).getValue(1, 1))",Chrome 69.0.3497.100,,2018-09-22 10:05:03,2018-09-22 10:05:04,0.053s,PASSED
Statement - GlobalVariable3 = var3,Chrome 69.0.3497.100,,2018-09-22 10:05:04,2018-09-22 10:05:04,0.042s,PASSED
Statement - file = new java.io.FileInputStream(new java.io.File(C:\WZ\New folder\AccountsHealthCheck\AccountsHealthCheck\Data Files\InputEmail1.xlsx)),Chrome 69.0.3497.100,,2018-09-22 10:05:04,2018-09-22 10:05:04,0.038s,PASSED
Statement - workbook = new org.apache.poi.xssf.usermodel.XSSFWorkbook(file),Chrome 69.0.3497.100,,2018-09-22 10:05:04,2018-09-22 10:05:04,0.074s,PASSED
Statement - sheet = workbook.getSheetAt(0),Chrome 69.0.3497.100,,2018-09-22 10:05:04,2018-09-22 10:05:04,0.031s,PASSED
Statement - Data_fromCell = sheet.getRow(1).getCell(1).getStringCellValue(),Chrome 69.0.3497.100,Read data from excel,2018-09-22 10:05:04,2018-09-22 10:05:04,0.061s,PASSED
Statement - sheet.getRow(1).createCell(1).setCellValue(GlobalVariable3),Chrome 69.0.3497.100,Write data to excel,2018-09-22 10:05:04,2018-09-22 10:05:04,0.037s,PASSED
Statement - file.close(),Chrome 69.0.3497.100,,2018-09-22 10:05:04,2018-09-22 10:05:04,0.032s,PASSED
Statement - outFile = new java.io.FileOutputStream(new java.io.File(C:\WZ\New folder\AccountsHealthCheck\AccountsHealthCheck\Data Files\InputEmail1.xlsx)),Chrome 69.0.3497.100,,2018-09-22 10:05:04,2018-09-22 10:05:04,0.044s,PASSED
Statement - workbook.write(outFile),Chrome 69.0.3497.100,,2018-09-22 10:05:04,2018-09-22 10:05:04,0.177s,PASSED
Statement - outFile.close(),Chrome 69.0.3497.100,,2018-09-22 10:05:04,2018-09-22 10:05:04,0.027s,PASSED
"Statement - selenium.type(""id=email"", GlobalVariable3)",Chrome 69.0.3497.100,,2018-09-22 10:05:04,2018-09-22 10:05:04,0.079s,PASSED
"Statement - selenium.click(""id=username"")",Chrome 69.0.3497.100,,2018-09-22 10:05:04,2018-09-22 10:05:04,0.156s,PASSED
"Statement - var4 = java.lang.String.valueOf(org.apache.commons.lang.RandomStringUtils.randomNumeric(5) + com.kms.katalon.core.testdata.TestDataFactory.findTestData(InputData).getValue(3, 1))",Chrome 69.0.3497.100,,2018-09-22 10:05:04,2018-09-22 10:05:04,0.052s,PASSED
Statement - GlobalVariable4 = var4,Chrome 69.0.3497.100,,2018-09-22 10:05:04,2018-09-22 10:05:04,0.029s,PASSED
"Statement - selenium.type(""id=username"", GlobalVariable4)",Chrome 69.0.3497.100,,2018-09-22 10:05:04,2018-09-22 10:05:04,0.078s,PASSED
"Statement - selenium.type(""id=password"", ""Password1!"")",Chrome 69.0.3497.100,,2018-09-22 10:05:04,2018-09-22 10:05:05,0.092s,PASSED
"Statement - selenium.type(""id=confirmPassword"", ""Password1!"")",Chrome 69.0.3497.100,,2018-09-22 10:05:05,2018-09-22 10:05:05,0.099s,PASSED
"Statement - selenium.type(""id=joinCaptchaAnswer"", ""TEST"")",Chrome 69.0.3497.100,,2018-09-22 10:05:05,2018-09-22 10:05:05,0.109s,PASSED
"Statement - selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='A drawing of your favorite Planeswalker'])[2]/following::label[1]"")",Chrome 69.0.3497.100,,2018-09-22 10:05:05,2018-09-22 10:05:05,0.155s,PASSED
"Statement - selenium.click(""id=next"")",Chrome 69.0.3497.100,,2018-09-22 10:05:05,2018-09-22 10:05:05,0.163s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-22 10:05:05,2018-09-22 10:05:15,10.033s,PASSED
"Statement - selenium.click(""id=getForm"")",Chrome 69.0.3497.100,,2018-09-22 10:05:15,2018-09-22 10:05:15,0.194s,PASSED
switchToWindowUrl,Chrome 69.0.3497.100,,2018-09-22 10:05:15,2018-09-22 10:05:16,1.150s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-22 10:05:16,2018-09-22 10:05:27,10.041s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-09-22 10:05:27,2018-09-22 10:05:28,1.324s,PASSED
,,,,,,
Test Cases/AccCreateCoppaAccount/VerifyEscrowStatus,Chrome 69.0.3497.100,,2018-09-22 10:05:30,2018-09-22 10:05:54,23.685s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-09-22 10:05:31,2018-09-22 10:05:39,7.877s,PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 69.0.3497.100,,2018-09-22 10:05:39,2018-09-22 10:05:39,0.028s,PASSED
"Statement - baseUrl = ""https://r12-prime.wz.hasbro.com/search/Escrow""",Chrome 69.0.3497.100,,2018-09-22 10:05:39,2018-09-22 10:05:39,0.032s,PASSED
"Statement - selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Chrome 69.0.3497.100,,2018-09-22 10:05:39,2018-09-22 10:05:39,0.050s,PASSED
"Statement - selenium.open(""https://r12-prime.wz.hasbro.com/search/Escrow"")",Chrome 69.0.3497.100,,2018-09-22 10:05:39,2018-09-22 10:05:39,0.391s,PASSED
"Statement - selenium.click(""id=EscrowEmail"")",Chrome 69.0.3497.100,,2018-09-22 10:05:39,2018-09-22 10:05:39,0.171s,PASSED
"Statement - selenium.type(""id=EscrowEmail"", com.kms.katalon.core.testdata.TestDataFactory.findTestData(EscrowInputData).getValue(2, 1))",Chrome 69.0.3497.100,,2018-09-22 10:05:39,2018-09-22 10:05:39,0.110s,PASSED
"Statement - selenium.click(""id=Escrowsubmit"")",Chrome 69.0.3497.100,,2018-09-22 10:05:39,2018-09-22 10:05:40,0.129s,PASSED
verifyElementVisible,Chrome 69.0.3497.100,,2018-09-22 10:05:40,2018-09-22 10:05:40,0.646s,PASSED
verifyElementText,Chrome 69.0.3497.100,,2018-09-22 10:05:40,2018-09-22 10:05:40,0.087s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-22 10:05:40,2018-09-22 10:05:50,10.030s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-09-22 10:05:50,2018-09-22 10:05:52,1.445s,PASSED
,,,,,,
Test Cases/AccLoginValidLoginValidPwd/AccLoginValidLoginValidPwd,Chrome 69.0.3497.100,,2018-09-22 10:05:54,2018-09-22 10:06:18,23.846s,PASSED
openBrowser,Chrome 69.0.3497.100,,2018-09-22 10:05:54,2018-09-22 10:05:57,2.826s,PASSED
navigateToUrl,Chrome 69.0.3497.100,,2018-09-22 10:05:57,2018-09-22 10:05:59,2.179s,PASSED
maximizeWindow,Chrome 69.0.3497.100,,2018-09-22 10:05:59,2018-09-22 10:06:01,1.161s,PASSED
click,Chrome 69.0.3497.100,,2018-09-22 10:06:01,2018-09-22 10:06:01,0.139s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-22 10:06:01,2018-09-22 10:06:09,8.033s,PASSED
waitForPageLoad,Chrome 69.0.3497.100,,2018-09-22 10:06:09,2018-09-22 10:06:09,0.035s,PASSED
switchToFrame,Chrome 69.0.3497.100,,2018-09-22 10:06:09,2018-09-22 10:06:09,0.304s,PASSED
switchToWindowIndex,Chrome 69.0.3497.100,,2018-09-22 10:06:09,2018-09-22 10:06:10,0.743s,PASSED
setText,Chrome 69.0.3497.100,,2018-09-22 10:06:10,2018-09-22 10:06:10,0.207s,PASSED
setEncryptedText,Chrome 69.0.3497.100,,2018-09-22 10:06:10,2018-09-22 10:06:10,0.294s,PASSED
focus,Chrome 69.0.3497.100,,2018-09-22 10:06:10,2018-09-22 10:06:11,0.165s,PASSED
click,Chrome 69.0.3497.100,,2018-09-22 10:06:11,2018-09-22 10:06:16,5.142s,PASSED
,,,,,,
Test Cases/AccLogout/AccLogout,Chrome 69.0.3497.100,,2018-09-22 10:06:18,2018-09-22 10:06:55,36.599s,PASSED
callTestCase,Chrome 69.0.3497.100,,2018-09-22 10:06:18,2018-09-22 10:06:42,23.886s,PASSED
click,Chrome 69.0.3497.100,,2018-09-22 10:06:42,2018-09-22 10:06:46,3.285s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-22 10:06:46,2018-09-22 10:06:51,5.033s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-09-22 10:06:51,2018-09-22 10:06:52,1.684s,PASSED
